author_id,nome,primeiro_nome,genero,proporcao,prop_feminina_ibge,freq_ibge,motivo,paises,obras
A5086581200,W. A. Holler,,INDEFINIDO,,,0,nome abreviado,BR,1
A5035328581,Ricardo José Serrato,RICARDO,MASCULINO,0.9960,0.0040,469703,IBGE,GB,1
A5010716928,Niarkios Niarkios Luiz Santos de Salles Graça,NIARKIOS,INDEFINIDO,,,0,nome ausente do IBGE,,1
A5001198378,Wander Da Cruz,WANDER,MASCULINO,0.9906,0.0094,9746,IBGE,BR,1
A5029033083,Diogo Pereira de Cristo,DIOGO,MASCULINO,0.9944,0.0056,156119,IBGE,,1
A5067429217,Patricia Kuwer,PATRICIA,FEMININO,0.9970,0.9970,531065,IBGE,BR,1
A5020940553,João Carlos Souza,JOAO,MASCULINO,0.9959,0.0041,2984119,IBGE,BR,3
A5089557737,Edgar Francisco Guimarães de Oliveira,EDGAR,MASCULINO,0.9961,0.0039,46435,IBGE,BR,1
A5088996493,Francisco Valdivino Rocha Lima,FRANCISCO,MASCULINO,0.9961,0.0039,1772197,IBGE,BR,1
A5041364702,Fabrício Carvalho da Silva,FABRICIO,MASCULINO,0.9928,0.0072,167879,IBGE,BR,1
A5032216557,Gilton José Ferreira da Silva,GILTON,MASCULINO,1.0000,0.0000,3558,IBGE,BR,1
A5100672212,João Antônio Belmino dos Santos,JOAO,MASCULINO,0.9959,0.0041,2984119,IBGE,,1
A5007693686,Ana Eleonora Almeida Paixão,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,BR,1
A5090305111,André Geraldo Berezuk,ANDRE,MASCULINO,0.9917,0.0083,583808,IBGE,BR,1
A5012130886,Antônio Augusto Rossotto Ioris,ANTONIO,MASCULINO,0.9966,0.0034,2576348,IBGE,,1
A5015692044,Carlos Alberto Carvalho Júnior,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,BR,1
A5002417464,Patrícia Alves Teixeira,PATRICIA,FEMININO,0.9970,0.9970,531065,IBGE,BR,1
A5035664550,Érica Crosara Ladir de Lucca,ERICA,FEMININO,0.9958,0.9958,232056,IBGE,BR,1
A5079624360,Adriana Tereza Machado Moura Petrocelli,ADRIANA,FEMININO,0.9959,0.9959,567968,IBGE,BR,1
A5113615436,Paula Fernanda Sousa Braga,PAULA,FEMININO,0.9934,0.9934,222577,IBGE,BR,1
A5014808618,Marcelo Emı́lio Beletti,MARCELO,MASCULINO,0.9955,0.0045,693215,IBGE,BR,1
sem-id:W2903106073:0,A. C. PARANHOS,,INDEFINIDO,,,0,nome abreviado,BR,1
A5109410294,Giovanna Montessi Amorim,GIOVANNA,FEMININO,0.9957,0.9957,37438,IBGE,BR,1
A5020428413,Rômulo Machado,ROMULO,MASCULINO,0.9953,0.0047,53441,IBGE,BR;ES,1
A5067714782,Jorge Alejandro Silva Rodrí­guez de San Miguel,JORGE,MASCULINO,0.9970,0.0030,465949,IBGE,BR,1
A5080479965,Claire Miot,CLAIRE,FEMININO,1.0000,1.0000,1005,IBGE,BR,1
A5055311730,Tulio Cremonini Entringer,TULIO,MASCULINO,0.9937,0.0063,24537,IBGE,BR,1
A5015100757,Julielle Barahona Clemente Pitrowsky,JULIELLE,FEMININO,1.0000,1.0000,72,IBGE,BR,1
A5102010754,Aílton da Silva Ferreira,AILTON,MASCULINO,0.9968,0.0032,113702,IBGE,BR,1
A5002504685,Jorge Luiz Lourenço das Flores,JORGE,MASCULINO,0.9970,0.0030,465949,IBGE,BR,1
A5020591076,Ângelo Mário do Prado Pessanha,ANGELO,MASCULINO,0.9940,0.0060,78581,IBGE,BR,1
A5035682602,Luciano Jose de Oliveira,LUCIANO,MASCULINO,0.9933,0.0067,337492,IBGE,BR,1
A5059520016,Paulo Maurício Tavares Siqueira,PAULO,MASCULINO,0.9962,0.0038,1423262,IBGE,BR,1
A5111534663,Victor Gamarra,VICTOR,MASCULINO,0.9923,0.0077,242154,IBGE,BR,1
A5059326895,Bernardo Borba de Andrade,BERNARDO,MASCULINO,0.9939,0.0061,56893,IBGE,BR,1
sem-id:W2904354786:0,Loram Siqueira,LORAM,MASCULINO,1.0000,0.0000,295,IBGE,,1
A5016943192,Aline Biasoli Trentin,ALINE,FEMININO,0.9963,0.9963,511737,IBGE,BR,1
A5087284315,Carline Biasoli Trentin,CARLINE,FEMININO,0.9772,0.9772,1532,IBGE,BR,1
A5060558391,Dejanira Lüderitz Saldanha,DEJANIRA,FEMININO,0.9971,0.9971,19011,IBGE,BR,1
A5014635812,Rosângela Lopes Moreno,ROSANGELA,FEMININO,0.9979,0.9979,310889,IBGE,BR,1
A5003618323,Vanderley Ferreira Silva Costa,VANDERLEY,MASCULINO,0.9934,0.0066,11669,IBGE,BR,2
A5051159523,Carlos Anderson Soares Bezerra Pereira,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,BR,2
A5113857989,Everton MC Abreu,EVERTON,MASCULINO,0.9942,0.0058,148127,IBGE,BR,1
A5060849364,Jorge Ananias Neto,JORGE,MASCULINO,0.9970,0.0030,465949,IBGE,BR,1
A5013807220,Albert CR Mendes,ALBERT,MASCULINO,0.9926,0.0074,8005,IBGE,,1
A5025370818,Marina Maciel Dias de Souza,MARINA,FEMININO,0.9963,0.9963,208542,IBGE,BR,1
A5105979449,Helena Cardoso,HELENA,FEMININO,0.9973,0.9973,197591,IBGE,BR,1
A5041685877,Gabriel Belchior Miranda,GABRIEL,MASCULINO,0.9896,0.0104,932449,IBGE,BR,1
A5089718054,Elizaldo dos Santos Domingues,ELIZALDO,MASCULINO,1.0000,0.0000,913,IBGE,BR,1
A5000507323,Paulo Galvão,PAULO,MASCULINO,0.9962,0.0038,1423262,IBGE,BR,1
A5069382916,Anderson Fabrício Mendes,ANDERSON,MASCULINO,0.9948,0.0052,473250,IBGE,,1
A5077302716,JANICE PAIVA DE SOUSA,JANICE,FEMININO,0.9967,0.9967,29032,IBGE,,1
A5023672732,Iverson da Silva,IVERSON,MASCULINO,1.0000,0.0000,1417,IBGE,,1
A5072939262,Raimundo Nonato Colares,RAIMUNDO,MASCULINO,0.9964,0.0036,613361,IBGE,,1
A5080954032,Aderson Marques Martins,ADERSON,MASCULINO,0.9960,0.0040,5485,IBGE,BR,1
A5101665923,Maria da Glória Alves,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,,1
A5048915542,TALITA AZEVEDO COSTA,TALITA,FEMININO,0.9961,0.9961,141042,IBGE,,1
A5078684944,Antonio Luiz Pinhatti,ANTONIO,MASCULINO,0.9966,0.0034,2576348,IBGE,BR,1
A5147089236,RICARDO HIRATA,RICARDO,MASCULINO,0.9960,0.0040,469703,IBGE,,1
A5091697419,Erivaldo Ferreira da Silva,ERIVALDO,MASCULINO,0.9965,0.0035,38678,IBGE,BR,1
A5032929188,Regina Céli Sarkis Müller,REGINA,FEMININO,0.9976,0.9976,253086,IBGE,BR,1
A5045762723,Rafaelle Neves Freitas,RAFAELLE,FEMININO,0.9604,0.9604,1615,IBGE,BR,1
A5065241568,Vinícius Henrique Boschini,VINICIUS,MASCULINO,0.9921,0.0079,304822,IBGE,BR,1
A5061191973,Nilo Ricardo Kim,NILO,MASCULINO,0.9976,0.0024,18599,IBGE,BR,2
A5065908744,Giulia Grassa Lima,GIULIA,FEMININO,0.9966,0.9966,18742,IBGE,BR,1
A5026082482,Levi Alves Gusmao de Faria,LEVI,MASCULINO,0.9894,0.0106,35520,IBGE,BR,1
A5040423539,Andre Toledo Piza Falcade,ANDRE,MASCULINO,0.9917,0.0083,583808,IBGE,BR,1
A5109499032,Nadine Pereira Merlo,NADINE,FEMININO,0.9943,0.9943,4386,IBGE,BR,1
A5085051514,Michele Garcia Gomes,MICHELE,FEMININO,0.9927,0.9927,202003,IBGE,,1
A5087914961,MOILTON RIBEIRO FRANCO JUNIOR,MOILTON,INDEFINIDO,,,0,nome ausente do IBGE,,1
A5050599245,Nattácia R. Araújo Felipe Rocha,NATTACIA,INDEFINIDO,,,0,nome ausente do IBGE,,1
A5034166219,Elienai Elisia Bastos Moraes,ELIENAI,INDEFINIDO,0.6318,0.6318,4071,nome ambíguo no IBGE,BR,1
A5057961826,Lorena Tereza Bezerra Gamboni,LORENA,FEMININO,0.9964,0.9964,112310,IBGE,BR,1
A5075549310,Moisés Lima de Menezes,MOISES,MASCULINO,0.9956,0.0044,125244,IBGE,BR,1
A5000141126,Keila Mara Cassiano,KEILA,FEMININO,0.9967,0.9967,66626,IBGE,BR,1
A5029641887,Bianca Gabriel de Souza,BIANCA,FEMININO,0.9963,0.9963,233715,IBGE,BR,1
A5033737532,Karolline Dewanele Santana Rocha,KAROLLINE,FEMININO,1.0000,1.0000,618,IBGE,BR,1
A5112476452,Hariel Udi Santana Mendes,HARIEL,INDEFINIDO,0.8601,0.1399,393,nome ambíguo no IBGE,BR,1
A5008346323,C. B. M. Lima,,INDEFINIDO,,,0,nome abreviado,BR,1
A5109421944,S. Mateddi,,INDEFINIDO,,,0,nome abreviado,BR,1
A5019728570,Ademar Ribeiro Romeiro,ADEMAR,MASCULINO,0.9969,0.0031,62815,IBGE,BR,1
A5089118179,Juliana Fisher Marques Moreira,JULIANA,FEMININO,0.9963,0.9963,564706,IBGE,BR,1
A5011474847,Gilberto Gagg,GILBERTO,MASCULINO,0.9975,0.0025,213266,IBGE,BR,1
A5007280354,Sérgio Florêncio de Souza,SERGIO,MASCULINO,0.9971,0.0029,404991,IBGE,BR,2
A5060228946,Anna Carolina Bonilauri Moll,ANNA,FEMININO,0.9967,0.9967,55609,IBGE,BR,1
A5001537744,Selma Aparecida Cubas,SELMA,FEMININO,0.9976,0.9976,102364,IBGE,,1
A5020815145,Natasha Sophie Pereira,NATASHA,FEMININO,0.9965,0.9965,16404,IBGE,BR,1
A5022752551,Nilton Correia da Silva,NILTON,MASCULINO,0.9973,0.0027,105128,IBGE,BR,1
A5036171844,Cezar Eduardo Pereira Picanço,CEZAR,MASCULINO,0.9944,0.0056,21285,IBGE,BR,1
A5088086524,Wilton Machado,WILTON,MASCULINO,0.9963,0.0037,23672,IBGE,BR,1
A5023022112,Juracy Leandro do Nascimento,JURACY,INDEFINIDO,0.5634,0.5634,5687,nome ambíguo no IBGE,BR,1
A5017492089,Patrick Moratori,PATRICK,MASCULINO,0.9909,0.0091,49456,IBGE,BR,1
A5064009198,Ralph Alves Bini da Silva Almeida,RALPH,MASCULINO,1.0000,0.0000,1509,IBGE,BR,2
A5016870177,Daniela Dias Silva Reis,DANIELA,FEMININO,0.9954,0.9954,304310,IBGE,BR,1
A5108167464,Rogério Antônio Krupek,ROGERIO,MASCULINO,0.9967,0.0033,293596,IBGE,BR,3
A5054361745,Érika Akemi Saito Moriya,ERIKA,FEMININO,0.9959,0.9959,63167,IBGE,BR,1
A5069833680,Gabriel Henrique Carvalho Rezende,GABRIEL,MASCULINO,0.9896,0.0104,932449,IBGE,BR,1
A5091126039,Edson Takashi Matsubara,EDSON,MASCULINO,0.9968,0.0032,431543,IBGE,BR,1
A5020727576,José Eduardo Creste,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,BR,1
A5060461867,Márcia Regina Batistela Moraes,MARCIA,FEMININO,0.9967,0.9967,553706,IBGE,BR,1
A5085909644,Fernando Justino Nascimento Matias,FERNANDO,MASCULINO,0.9918,0.0082,556346,IBGE,BR,1
A5021325365,Darione Alves Leal,DARIONE,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5027799795,Plínio Victor Palmeziano de Velloso Vianna,PLINIO,MASCULINO,0.9969,0.0031,16069,IBGE,BR,1
A5091360322,Roberto Terumi Atarassi,ROBERTO,MASCULINO,0.9967,0.0033,437288,IBGE,BR,1
A5012549661,Hudson de Paula Carvalho,HUDSON,MASCULINO,0.9948,0.0052,23087,IBGE,BR,1
A5109424465,Mabelle Biancardi Oliveira,MABELLE,FEMININO,1.0000,1.0000,108,IBGE,BR,1
A5001642494,José Adílson de Castro,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,BR,1
A5077312880,Alcimar José Silva,ALCIMAR,MASCULINO,0.9143,0.0857,8381,IBGE,BR,1
A5003578643,Ivis Quiroz-Ruiz,IVIS,INDEFINIDO,0.7738,0.2262,1335,nome ambíguo no IBGE,VE,1
A5049340308,Edilberto Guevara Pérez,EDILBERTO,MASCULINO,1.0000,0.0000,5570,IBGE,VE,1
A5082678985,Misael Possidonio de Souza,MISAEL,MASCULINO,0.9928,0.0072,17952,IBGE,BR,1
A5007614408,Michelângelo Gomes da Silva,MICHELANGELO,MASCULINO,1.0000,0.0000,531,IBGE,BR,1
A5023187682,F. N. D. Ribeiro,,INDEFINIDO,,,0,nome abreviado,BR,1
A5075358322,Celso Lopes de Albuquerque,CELSO,MASCULINO,0.9973,0.0027,131186,IBGE,BR,2
A5072959792,Gean Carlos Fermino,GEAN,MASCULINO,0.9876,0.0124,56787,IBGE,BR,1
A5102335350,Émilin de Jesus Casagrande Souza,EMILIN,FEMININO,1.0000,1.0000,1545,IBGE,MX,1
A5097159677,Maria Gisele Ronconi Souza,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,1
A5059220906,Fernanda Bonato Fermino,FERNANDA,FEMININO,0.9941,0.9941,534757,IBGE,,1
A5010480995,Madelon Rebelo Peters,MADELON,FEMININO,1.0000,1.0000,248,IBGE,BR,1
A5032363164,Patrícia Menegaz de Farias,PATRICIA,FEMININO,0.9970,0.9970,531065,IBGE,BR,1
A5062097260,Ismael Medeiros,ISMAEL,MASCULINO,0.9942,0.0058,79413,IBGE,,1
A5045223910,Leonardo Schorcht Bracony Porto Ferreira,LEONARDO,MASCULINO,0.9939,0.0061,547601,IBGE,BR,2
A5080036577,Rodrigo Nascimento e Silva,RODRIGO,MASCULINO,0.9953,0.0047,601650,IBGE,BR,2
A5015181110,Anderson Silva Santos,ANDERSON,MASCULINO,0.9948,0.0052,473250,IBGE,BR,2
A5027119360,Igor Rodrigues Salvador de Menezes,IGOR,MASCULINO,0.9928,0.0072,266642,IBGE,BR,1
A5049300719,Júllia Medeiros Figueiredo,JULLIA,FEMININO,1.0000,1.0000,1390,IBGE,BR,1
A5098306690,Davi Ant nio Ferreira Velloso,DAVI,MASCULINO,0.9926,0.0074,255976,IBGE,BR,1
A5019623325,Maria Eduarda da Silva Bento,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,1
A5060570599,Iuri de Azevedo Lima,IURI,MASCULINO,0.9829,0.0171,29257,IBGE,BR,1
A5088141027,Hans Schmidt Santos,HANS,MASCULINO,1.0000,0.0000,1893,IBGE,,1
A5089326073,R. S. Viera,,INDEFINIDO,,,0,nome abreviado,BR,1
A5053515159,Jose Roberto Pedrosa,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,AR,1
A5109066681,Gustavo Piñeiro,GUSTAVO,MASCULINO,0.9928,0.0072,541480,IBGE,BR,1
A5036839368,Marcelo Ghiaroni,MARCELO,MASCULINO,0.9955,0.0045,693215,IBGE,BR,1
A5112908431,Carolina Maria Ferreira Santos,CAROLINA,FEMININO,0.9962,0.9962,191221,IBGE,BR,1
A5040251859,Ana Flávia Barcelos Andrade,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,BR,1
A5057524056,Kelly Cristina Ferreira,KELLY,FEMININO,0.9954,0.9954,95553,IBGE,BR,1
A5011589335,M.K. Teixeira de Brito,,INDEFINIDO,,,0,nome abreviado,BR,1
A5069899076,Gabriela Nichols,GABRIELA,FEMININO,0.9926,0.9926,381650,IBGE,BR,1
A5001948333,Manuela Marques Lalane Nappi,MANUELA,FEMININO,0.9947,0.9947,61231,IBGE,BR,2
A5005372593,Ivana Righetto Moser,IVANA,FEMININO,0.9972,0.9972,24212,IBGE,BR,2
A5048230462,Ciro Calachibete,CIRO,MASCULINO,0.9961,0.0039,13935,IBGE,BR;ES,1
A5110640330,Â. A. P. CORRÊA,,INDEFINIDO,,,0,nome abreviado,BR;ES,1
A5112471943,A. D. P. CORREA,,INDEFINIDO,,,0,nome abreviado,BR;ES,1
A5033669811,Luís Eduardo Castanheira Costa,LUIS,MASCULINO,0.9953,0.0047,935905,IBGE,BR,1
A5031306946,Thaís de Oliveira Costa,THAIS,FEMININO,0.9953,0.9953,169620,IBGE,BR,1
A5009077614,Stefanella Boatto,STEFANELLA,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5026566510,Hildson Rodrigues de Queiroz,HILDSON,MASCULINO,1.0000,0.0000,94,IBGE,BR,1
A5074658155,Geraldo Motta Azevedo,GERALDO,MASCULINO,0.9971,0.0029,340357,IBGE,BR,1
A5052851130,Flávio Maldonado Bentes,FLAVIO,MASCULINO,0.9943,0.0057,266719,IBGE,BR,1
A5029154826,Marcelo de Jesus Rodrigues da Nóbrega,MARCELO,MASCULINO,0.9955,0.0045,693215,IBGE,BR,1
A5080913311,Franco Fattorillo,FRANCO,MASCULINO,0.9937,0.0063,5207,IBGE,BR,1
A5012146288,Fabio Ullmann Furtado de Lima,FABIO,MASCULINO,0.9956,0.0044,547965,IBGE,BR,1
A5001570597,Pablo Tentempo Steiner,PABLO,MASCULINO,0.9931,0.0069,133420,IBGE,BR,1
A5064637974,André Duarte Bueno,ANDRE,MASCULINO,0.9917,0.0083,583808,IBGE,BR,1
A5081262020,Marques Marcel,MARQUES,MASCULINO,0.9774,0.0226,4945,IBGE,BR,1
A5000835006,Duailibe Paulo,DUAILIBE,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5054410776,Morano Cássia,MORANO,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5088319131,Roger Matsumoto,ROGER,MASCULINO,0.9942,0.0058,40981,IBGE,BR,1
A5004533699,Machado Cíntia,MACHADO,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5065930829,Nayara Souto dos Santos Oliveira,NAYARA,FEMININO,0.9964,0.9964,47985,IBGE,BR,1
A5044714964,Carina Siqueira de Souza,CARINA,FEMININO,0.9962,0.9962,63555,IBGE,BR,1
A5054740077,M. Luiza Constante Rosado,,INDEFINIDO,,,0,nome abreviado,BR,1
A5022393585,Ilana Zeitone,ILANA,FEMININO,0.9946,0.9946,7529,IBGE,BR,1
A5063263574,Fidel Aparicio Roque,FIDEL,MASCULINO,1.0000,0.0000,1028,IBGE,PE,1
A5073079101,Betsabé G. Blas Achic,BETSABE,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5019009569,Roger L. Moreno Jaimes,ROGER,MASCULINO,0.9942,0.0058,40981,IBGE,PE,1
A5039465046,J.H. Gonzalez,,INDEFINIDO,,,0,nome abreviado,PE,1
A5068145493,Ralf Conrad,RALF,MASCULINO,1.0000,0.0000,3403,IBGE,DE,1
A5071049528,L. D. Santos,,INDEFINIDO,,,0,nome abreviado,BR,1
A5007850257,Klinsmann Scavinski Baran,KLINSMANN,MASCULINO,1.0000,0.0000,152,IBGE,BR,1
A5015277034,Vinícius Mariane Lenart,VINICIUS,MASCULINO,0.9921,0.0079,304822,IBGE,BR,1
A5062318361,Daniele Toniolo Dias Ferreira Rosa,DANIELE,FEMININO,0.9919,0.9919,253521,IBGE,BR,1
A5006679540,Marcos Valle Machado da Silva,MARCOS,MASCULINO,0.9954,0.0046,1106165,IBGE,BR,1
A5024745066,Maria Eduarda Barbosa Araújo,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,1
A5084618481,Lucas Paes da Costa,LUCAS,MASCULINO,0.9907,0.0093,1127310,IBGE,BR,1
A5041519894,Helton Molina Sapia,HELTON,MASCULINO,0.9954,0.0046,10915,IBGE,BR,1
A5022492360,Norbertho da S. Quindeler,NORBERTHO,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5029257503,Wallacy Viana,WALLACY,MASCULINO,1.0000,0.0000,968,IBGE,BR,1
A5079038089,Amir Zacarías Mesquita,AMIR,MASCULINO,0.9560,0.0440,2479,IBGE,BR,1
A5084462412,Daniel Artur Pinheiro Palma,DANIEL,MASCULINO,0.9932,0.0068,711338,IBGE,BR,1
A5005516957,Noeli Moreira,NOELI,FEMININO,0.9799,0.9799,27110,IBGE,,1
A5085857516,Luciano Vieira Dutra,LUCIANO,MASCULINO,0.9933,0.0067,337492,IBGE,BR,1
A5068276931,Emiliano Ferreira Castejon,EMILIANO,MASCULINO,0.9918,0.0082,5135,IBGE,BR,3
A5069924228,Izabel Cristina Bruno Bacellar Zaneti,IZABEL,FEMININO,0.9972,0.9972,68785,IBGE,BR,1
A5078210214,Raquel Lopes Sinigaglia Caribé Grando,RAQUEL,FEMININO,0.9937,0.9937,286415,IBGE,BR,1
A5074343155,Paulo César Rocha,PAULO,MASCULINO,0.9962,0.0038,1423262,IBGE,BR,1
A5012403426,Josana de Castro Peixoto,JOSANA,FEMININO,0.9907,0.9907,2264,IBGE,BR,1
A5078714792,E E Diaz Garcia,,INDEFINIDO,,,0,nome abreviado,FR,1
A5073016700,Jacques Liandrat,JACQUES,MASCULINO,1.0000,0.0000,2090,IBGE,FR,1
A5074071438,P Dufourcq,,INDEFINIDO,,,0,nome abreviado,BR;FR;MA,1
A5029786856,Ana Alice Quintans de Araujo,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,BR,1
A5034564879,Amanda Raquel Bezerra de Lima,AMANDA,FEMININO,0.9961,0.9961,466432,IBGE,BR,1
A5080903497,Sabrina Holanda Oliveira,SABRINA,FEMININO,0.9966,0.9966,179643,IBGE,BR,1
A5004962335,Ruth Silveira do Nascimento,RUTH,FEMININO,0.9959,0.9959,45062,IBGE,BR,1
A5016827710,A. M. Borba,,INDEFINIDO,,,0,nome abreviado,BR,1
A5062558877,Erick Slis,ERICK,MASCULINO,0.9882,0.0118,70525,IBGE,BR,1
A5023244262,F.C. Henriques,,INDEFINIDO,,,0,nome abreviado,BR,1
A5046403247,Naira Coutinho,NAIRA,FEMININO,0.9955,0.9955,18205,IBGE,BR,1
A5090612170,Dié Wang,DIE,MASCULINO,1.0000,0.0000,30,IBGE,US,1
A5063802504,David B. Mechem,DAVID,MASCULINO,0.9934,0.0066,174957,IBGE,US,1
A5079671364,Gregory S. Elsaesser,GREGORY,MASCULINO,1.0000,0.0000,3203,IBGE,US,1
A5112504241,Kelma Layara Pereira Alves,KELMA,FEMININO,1.0000,1.0000,3009,IBGE,BR;ES,1
A5005094063,Bruno de Barros Feitosa,BRUNO,MASCULINO,0.9926,0.0074,668217,IBGE,BR;MZ,1
A5083703707,Matheus Edson Medeiros,MATHEUS,MASCULINO,0.9923,0.0077,350434,IBGE,BR,1
A5075187909,Henrique Matheus Gauy,HENRIQUE,MASCULINO,0.9938,0.0062,228718,IBGE,BR,1
A5007466175,Javier Ramos-Caro,JAVIER,MASCULINO,1.0000,0.0000,853,IBGE,BR,1
A5073476905,Agnes Silva de Araújo,AGNES,FEMININO,0.9588,0.9588,8050,IBGE,BR,2
A5068928011,Isabela do Lago Silva,ISABELA,FEMININO,0.9967,0.9967,216884,IBGE,,2
A5060383999,Beatriz Pereira,BEATRIZ,FEMININO,0.9962,0.9962,356351,IBGE,,2
A5051568750,Alfredo Pereira de Queiroz,ALFREDO,MASCULINO,0.9976,0.0024,57357,IBGE,BR,2
A5048412468,Thais Sarinho Beham,THAIS,FEMININO,0.9953,0.9953,169620,IBGE,BR,1
A5012971613,João Pedro de Souza Teixeira,JOAO,MASCULINO,0.9959,0.0041,2984119,IBGE,BR,1
A5067354118,Rodrigo Armando Carrijo,RODRIGO,MASCULINO,0.9953,0.0047,601650,IBGE,BR,1
A5062715899,Danilo Malta Ferreira,DANILO,MASCULINO,0.9937,0.0063,233329,IBGE,BR,1
A5032754492,Danilo Oliveira Santos,DANILO,MASCULINO,0.9937,0.0063,233329,IBGE,BR,1
A5075973229,Ivory Marcos Gomes dos Santos,IVORY,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5071684710,Joenesson Fílip Santos Ribeiro,JOENESSON,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5029261291,Eunice F.S. Vieira,EUNICE,FEMININO,0.9968,0.9968,95958,IBGE,BR,1
A5011631630,Gwenn Le Saoût,GWENN,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5012277190,Rafael Feres Moreira Lima,RAFAEL,MASCULINO,0.9916,0.0084,821638,IBGE,BR,1
A5034815426,Danielle Cristina dos Santos Lisboa,DANIELLE,FEMININO,0.9951,0.9951,35992,IBGE,BR,1
A5029060463,Lucas Nadler Rocha,LUCAS,MASCULINO,0.9907,0.0093,1127310,IBGE,BR,1
A5058408563,Alberto Nunes Rangel,ALBERTO,MASCULINO,0.9969,0.0031,108359,IBGE,BR,1
A5064018387,Claudemir Gomes de Santana,CLAUDEMIR,MASCULINO,0.9942,0.0058,51579,IBGE,BR,1
A5055707451,Renata Medeiros Lobo Müller,RENATA,FEMININO,0.9948,0.9948,347001,IBGE,BR,1
A5055011108,Fillype Emannuel Gonçalves Quintella Lima,FILLYPE,MASCULINO,1.0000,0.0000,60,IBGE,BR,1
A5031514467,André Felipe Reis de Araújo Vitorino,ANDRE,MASCULINO,0.9917,0.0083,583808,IBGE,BR,1
A5038330590,Maria Clara Almeida Souza,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,1
A5081719287,Maria Teresa Françoso,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,4
A5035387593,Heloisa Moraes Treiber,HELOISA,FEMININO,0.9974,0.9974,59261,IBGE,BR,4
A5074219228,Irving J. Pizarro Marchena,IRVING,MASCULINO,1.0000,0.0000,317,IBGE,BR,1
A5077932677,Felipe Farina,FELIPE,MASCULINO,0.9911,0.0089,621460,IBGE,BR,1
A5076206065,Paula F. da Silva,PAULA,FEMININO,0.9934,0.9934,222577,IBGE,BR;NL,1
sem-id:W3023432696:0,"Leiva, R.",LEIVA,FEMININO,0.9176,0.9176,922,IBGE,BR,1
sem-id:W3023432696:1,"Vieira-Martins, R.",VIEIRA,INDEFINIDO,0.7690,0.2310,342,nome ambíguo no IBGE,FR,1
sem-id:W3023432696:2,"Gomes-Júnior, A. R.",GOMES,INDEFINIDO,0.8939,0.1061,1074,nome ambíguo no IBGE,FR,1
sem-id:W3023432696:3,"Girard, J. H.",GIRARD,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
sem-id:W3023432696:4,"Snodgrass, C.",SNODGRASS,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
sem-id:W3023432696:5,"Assafin, M.",ASSAFIN,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
sem-id:W3023432696:6,"Pollock, J.",POLLOCK,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
sem-id:W3023432696:7,"Jehin, E.",JEHIN,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
sem-id:W3023432696:8,"Decock, A.",DECOCK,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
sem-id:W3023432696:9,"Opitom, C.",OPITOM,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
sem-id:W3023432696:10,"Hau, G. K.T.",HAU,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
sem-id:W3023432696:11,"Reichart, D. E.",REICHART,INDEFINIDO,,,0,nome ausente do IBGE,FR;US,1
sem-id:W3023432696:12,"Camargo, J. I.B.",CAMARGO,MASCULINO,0.9421,0.0579,570,IBGE,,1
sem-id:W3023432696:13,"Lopez-Sisterna, C.",LOPEZ,INDEFINIDO,,,0,nome ausente do IBGE,,1
sem-id:W3023432696:14,"Colas, F.",COLAS,INDEFINIDO,,,0,nome ausente do IBGE,,1
sem-id:W3023432696:15,"Dias-Oliveira, A.",DIAS,INDEFINIDO,0.7075,0.2925,294,nome ambíguo no IBGE,AR,1
sem-id:W3023432696:16,"Ortiz, J. L.",ORTIZ,MASCULINO,1.0000,0.0000,141,IBGE,BE;DZ,1
