author_id,nome,paises,primeiro_nome,obras,genero_ibge,motivo_ibge,genero_wgnd,motivo_wgnd,genero_wgnd_fallback,motivo_wgnd_fallback,detalhe_wgnd
A5049403375,Hongjie He,CA,HONGJIE,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5037028903,Ke Yang,CA,KE,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5000159923,Shusen Wang,CA,SHUSEN,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5006763919,Hasti Andon Petrosians,CA,HASTI,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00
A5100347731,Ming Liu,CA,MING,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CA:F0.36/M0.64
A5059329180,Lanying Wang,CA,LANYING,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5008977631,Nikolaj T. Mücke,NL,NIKOLAJ,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5001014244,Denis Voskov,NL;US,DENIS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NL:M1.00; US:F0.04/M0.96
A5034327619,Femke C. Vossepoel,NL,FEMKE,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,NL:F1.00
A5086297597,Brian C. O’Neill,US,BRIAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5018906200,Benjamin Mark Sanderson,NO,BENJAMIN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5060236040,Tomoko Hasegawa,JP,TOMOKO,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,JP:F1.00
A5055801778,Nico Bauer,DE,NICO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5034118743,Veronika Eyring,DE,VERONIKA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
sem-id:W4406959556:11,Cheikh M. N. Fall,SN,CHEIKH,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5051216717,Katja Frieler,DE,KATJA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5012881631,Matthew Gidden,AT;US,MATTHEW,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5082539582,Laila Kishwar Gohar,GB,LAILA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
sem-id:W4406959556:15,Annika Högner,AT;DE,ANNIKA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AT:F1.00; DE:F1.00
A5062621340,Andrew D. Jones,US,ANDREW,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
sem-id:W4406959556:17,Jarmo Kikstra,AT,JARMO,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5076705497,Andrew David King,AU,ANDREW,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5063323899,Reto Knutti,CH,RETO,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,CH:M1.00
A5023849961,Elmar Kriegler,DE,ELMAR,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5023079714,Peter Lawrence,US,PETER,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5009905874,Chris Lennard,ZA,CHRIS,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,ZA:F0.50/M0.50
sem-id:W4406959556:23,Jason Lowe,GB,JASON,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5049034719,Camilla Mathison,GB,CAMILLA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
sem-id:W4406959556:26,Zebedee Nicholls,AT;AU;DE,ZEBEDEE,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.08/M0.92
A5108074468,Qiang Zhang,CN,QIANG,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.33/F0.02/M0.65
A5050787568,Alex C. Ruane,US,ALEX,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.03/M0.97
sem-id:W4406959556:31,Marit Sandstad,NO,MARIT,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,NO:F1.00
A5033036905,Carl‐Friedrich Schleussner,AT;DE,CARLFRIEDRICH,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5009706261,Jana Sillmann,DE;NO,JANA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00; NO:F1.00
A5021058724,Chris Smith,AT;BE,CHRIS,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,AT:M1.00; BE:F0.06/M0.94
sem-id:W4406959556:37,Swapna Panickal,IN,SWAPNA,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,IN:?0.25/F0.75
A5017088303,Kaoru Tachiiri,JP,KAORU,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,JP:?0.11/F0.39/M0.50
A5022069918,Naomi E. Vaughan,GB,NAOMI,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5024696440,Saritha Sudharmma Vishwanathan,IN;JP,SARITHA,1,FEMININO,IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,IN:?1.00
A5020706783,Tokuta Yokohata,JP,TOKUTA,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
sem-id:W4406959556:42,Marco Zecchetto,AT,MARCO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AT:M1.00
A5060070992,Tilo Ziehn,AU,TILO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5007936647,Brandon Hobley,GB,BRANDON,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5016250404,Simone Di Prima,FR;IT,SIMONE,2,FEMININO,IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,FR:F1.00; IT:M1.00
A5010178331,Vittoria Giannini,IT,VITTORIA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,IT:F1.00
A5003968848,Filippo Giadrossich,IT,FILIPPO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5021188670,Laurent Lassabatère,FR,LAURENT,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5060222336,Ryan Daniel Stewart,US,RYAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.02/M0.98
A5008318737,Majdi Abou Najm,US,MAJDI,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,US:M1.00
A5009795293,Vittorio Longo,IT,VITTORIO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5091287733,Sergio Campus,IT,SERGIO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5109265665,Thierry Winiarski,FR,THIERRY,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5062912835,Rafaël Angulo-Jaramillo,FR,RAFAEL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5008384650,Antonio D. del Campo,ES,ANTONIO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5017535350,Giorgio Capello,IT,GIORGIO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5075372326,Marcella Biddoccu,IT,MARCELLA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,IT:F1.00
A5077805410,Pier Paolo Roggero,IT,PIER,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5082872745,Mario Pirastru,IT,MARIO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5016855562,Klaus Mosegaard,DK,KLAUS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DK:M1.00
A5026612664,Éric Didier,PT,ERIC,12,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5023568194,Svetlana Kyas,CH,SVETLANA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CH:F1.00
A5020813490,Martin O. Saar,CH;US,MARTIN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CH:M1.00; US:F0.00/M1.00
A5074860022,Allan M. M. Leal,CH,ALLAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CH:M1.00
A5037822995,Mohamad Hmedi,PT,MOHAMAD,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5047655650,Emre Uzunoglu,PT,EMRE,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5091098478,Antonio Medina-Mánuel,ES,ANTONIO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5039893952,Felipe Vittori,ES,FELIPE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5009158874,Óscar Pires,ES,OSCAR,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5035747608,José Azcona-Armendáriz,ES,JOSE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5092901488,Jonas Ekeland Kittelsen,NO,JONAS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5087112775,João Pedro Matos-Carvalho,PT,JOAO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PT:M1.00
A5038022273,Valderi Reis Quietinho Leithardt,PT,VALDERI,3,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5015356348,Abdur Rahim Mohammad Forkan,AU,ABDUR,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5063460321,Yong‐Bin Kang,AU,YONGBIN,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5069532255,Felip Martí Carrillo,AU,FELIP,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5101870328,Abhik Banerjee,AU,ABHIK,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5065533993,Chris D. McCarthy,AU,CHRIS,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.03/M0.97
A5073240568,‬Hadi Ghaderi,AU,HADI,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5054785665,Anas Dawod,AU,ANAS,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5108902190,Dimitrios Georgakopolous,AU,DIMITRIOS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5071564719,Prem Prakash Jayaraman,AU,PREM,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5037148008,David Semwogerere,NO,DAVID,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5032650678,Jørn Vatn,NO,JRN,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5009007685,Alexey Pavlov,NO,ALEXEY,2,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5080716492,Lucía Cabrera‐Lamanna,NL;UY,LUCIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,NL:F1.00; UY:F1.00
A5035534179,Claudia Baladán,UY,CLAUDIA,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5079070672,Fernando Salvador Buezas,AR,FERNANDO,2,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5000143209,Elisa Calamita,CH;DE,ELISA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CH:F1.00; DE:F1.00
A5020705617,Shaoda Liu,CN,SHAODA,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:F0.14/M0.86
A5114376750,Katrin Attermeyer,AT,KATRIN,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AT:F1.00
A5061832508,Tonya DelSontro,CA,TONYA,2,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00
A5109211304,A. F. G. Dixon,US,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5047176536,Charlotte Grasset,SE,CHARLOTTE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,SE:F1.00
A5081877845,Allison M. Herreid,US,ALLISON,1,MASCULINO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F0.99/M0.01
A5047727933,Luke C. Jeffrey,AU,LUKE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5088148212,Lediane Marcon,DE,LEDIANE,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5044878677,Ricky Mwangada Mwanake,DE,RICKY,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5116260348,Adam T. Rexroade,AU,ADAM,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5030834101,Vanessa Solano,AU;CA,VANESSA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.99/M0.01; CA:F1.00
A5049227810,Francesco Ulloa-Cedamanos,AU,FRANCESCO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5100660341,Jilong Wang,CN,JILONG,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.01/M0.49
A5051824846,Keridwen M. Whitmore,US,KERIDWEN,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5100370799,Liwei Zhang,CN,LIWEI,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.14/M0.36
A5008188715,C. López-Lloreda,US,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5070437103,Diana Oviedo‐Vargas,US,DIANA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5023343638,Janina Brakel,DE,JANINA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5011408474,Inka Bartsch,DE,INKA,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5116001447,Gabriel Montecinos Arismendi,NL,GABRIEL,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5006350291,Ricardo Bermejo,ES,RICARDO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5011924297,Manuela I. Parente,AU;PT,MANUELA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.96/M0.04; PT:F1.00
A5065341818,Jessica Knoop,BE,JESSICA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,BE:F1.00/M0.00
A5000284210,Maike Lorenz,DE,MAIKE,1,MASCULINO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5083127213,Neusa Martins,PT,NEUSA,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5044304066,Cecilia Rad‐Menéndez,GB,CECILIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5083547288,Michael E. Ross,GB,MICHAEL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5050443468,Ralf Rautenberger,NO,RALF,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5014756462,Jessica Schiller,NL,JESSICA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,NL:F1.00
A5068972421,Sophie Steinhagen,SE,SOPHIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,SE:F1.00
A5021262425,Ronan Sulpice,IE,RONAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IE:M1.00
A5063884735,Thomas Wichard,DE,THOMAS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5088203217,Solange Coadou-Chaventon,FR;SE,SOLANGE,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,FR:F1.00; SE:F1.00
A5075284791,Diogo Cunha Ferreira,PT,DIOGO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PT:M1.00
A5051657185,Prasanth Divakaran,AU,PRASANTH,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5026513517,Christopher M. Harris,GB,CHRISTOPHER,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5103237366,Patrick Hogan,US,PATRICK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5081085461,Guimei Liu,CN,GUIMEI,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.48/M0.02
A5108127857,Pablo Lorente,ES,PABLO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5090659416,Jan Maksymczuk,GB,JAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:F0.01/M0.99
A5067153140,Avichal Mehra,US,AVICHAL,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,US:M1.00
A5006662764,Arne Melsom,NO,ARNE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5108686616,Huier Mo,CN,HUIER,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:F0.74/M0.26
A5023661837,Paolo Oddo,BE;IT,PAOLO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,BE:M1.00; IT:M1.00
A5113874199,Anne-Christine Pequignet,GB,ANNE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
sem-id:W2954525135:25,Villy Kourafalou,US,VILLY,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
sem-id:W2954525135:26,Andrew Ryan,GB,ANDREW,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5016578761,Deanna Spindler,US,DEANNA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5044522049,Todd Spindler,US,TODD,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5003579165,Puthenveettil Narayana Menon Vinayachandran,IN,PUTHENVEETTIL,2,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,IN:F1.00
A5100927951,Liying Wan,CN,LIYING,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.45/M0.05
A5100433384,Yu Zhang,CN,YU,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.33/F0.36/M0.31
A5109538072,Ziqing Zu,CN,ZIQING,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.15/M0.35
A5087346280,Francisco P. Chávez,US,FRANCISCO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5006363339,Sophie A. Clayton,US,SOPHIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5060962288,Xiaopei Lin,CN,XIAOPEI,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.30/M0.20
A5063906572,Matthew Robert Archer,US,MATTHEW,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5040600226,John M. Bane,US,JOHN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5025340583,Lisa M. Beal,US,LISA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5009891746,Russ E. Davis,US,RUSS,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,US:M1.00
A5066878589,Andrea J. Fassbender,US,ANDREA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F0.99/M0.01
